-12.902,-12.902
-4.557,-4.566
-1.3218,-2
3.5895,3.6667
6.6825,6.6825
2.5728,2.8889
5.2489,5.25
28.863,28.863
7.0807,7.0807
-0.44923,-0.86047
-1.3449,-2.0208
-1.4127,-2.08
-3.8057,-3.8571
-1.2727,-1.9545
-1.6736,-2.2857
-3.0518,-3.2308
-1.5889,-2.2222
-0.25361,-0.5
1.4074,2.0755
-0.89575,-1.5397
7.4186,7.4186
-1.8716,-2.4255
2.7236,2.9924
-1.3218,-2
-0.82636,-1.4484
1.1721,1.8559
-27.407,-27.407
-11.881,-11.881
1.196,1.88
-6.8333,-6.8333
-5.9999,-6
-3.4522,-3.55
6.1481,6.1481
7.2105,7.2105
6.1363,6.1364
4.9669,4.9697
2.4753,2.8235
15.111,15.111
9.15,9.15
14,14
4.0578,4.0882
7.3684,7.3684
7.45,7.45
9,9
10.867,10.867
4.2599,4.2791
8.4865,8.4865
9.92,9.92
10.762,10.762
0.99441,1.661
0.51358,0.97154
2.2147,2.6525
4.726,4.7317
1.4848,2.14
9.0811,9.0811
-27.357,-27.357
-23.229,-23.229
-32.821,-32.821
-35.153,-35.153
-17.154,-17.154
-15.048,-15.048
-16.527,-16.527
-2.2297,-2.6623
-2.1275,-2.5956
-2.1686,-2.6224
-3.6691,-3.7358
-9.5161,-9.5161
-3.8543,-3.901
-2.7831,-3.0342
-3.2907,-3.4173
-5.6664,-5.6667
-4.5561,-4.5652
5.7141,5.7143
-0.30343,-0.59465
0.27211,0.53535
0.43419,0.83391
-0.44767,-0.85771
2.5092,2.8462
-2.6362,-2.932
-0.38741,-0.75
-4.6398,-4.6471
0.64296,1.1818
-0.62508,-1.1538
5.9999,6
-1.6686,-2.2821
6.9375,6.9375
-0.76062,-1.3571
-1.3218,-2
-10.714,-10.714
-5.279,-5.28
1.7406,2.3342
-7.4058,-7.4058
-4.9975,-5
-9.1429,-9.1429
-2.0124,-2.52
-2.1725,-2.625
-0.53046,-1
