-12.902,-12.902
-4.5621,-4.566
-1.6801,-2
3.6304,3.6667
6.6825,6.6825
2.745,2.8889
5.2496,5.25
28.863,28.863
7.0807,7.0807
-0.63534,-0.86047
-1.7032,-2.0208
-1.7697,-2.08
-3.8332,-3.8571
-1.6302,-1.9545
-2.0095,-2.2857
-3.1472,-3.2308
-1.9342,-2.2222
-0.36293,-0.5
1.7645,2.0755
-1.2106,-1.5397
7.4186,7.4186
-2.1783,-2.4255
2.869,2.9924
-1.6801,-2
-1.1264,-1.4484
1.5247,1.8559
-27.407,-27.407
-11.881,-11.881
1.5501,1.88
-6.8333,-6.8333
-6,-6
-3.504,-3.55
6.1481,6.1481
7.2105,7.2105
6.1363,6.1364
4.9685,4.9697
2.666,2.8235
15.111,15.111
9.15,9.15
14,14
4.0743,4.0882
7.3684,7.3684
7.45,7.45
9,9
10.867,10.867
4.2704,4.2791
8.4865,8.4865
9.92,9.92
10.762,10.762
1.3268,1.661
0.72267,0.97154
2.4568,2.6525
4.7293,4.7317
1.8383,2.14
9.0811,9.0811
-27.357,-27.357
-23.229,-23.229
-32.821,-32.821
-35.153,-35.153
-17.154,-17.154
-15.048,-15.048
-16.527,-16.527
-2.4688,-2.6623
-2.3869,-2.5956
-2.4199,-2.6224
-3.7046,-3.7358
-9.5161,-9.5161
-3.8793,-3.901
-2.9185,-3.0342
-3.3578,-3.4173
-5.6666,-5.6667
-4.5613,-4.5652
5.7142,5.7143
-0.43316,-0.59465
0.38907,0.53535
0.61474,0.83391
-0.6332,-0.85771
2.6934,2.8462
-2.7969,-2.932
-0.55029,-0.75
-4.6439,-4.6471
0.89412,1.1818
-0.87079,-1.1538
6,6
-2.0051,-2.2821
6.9375,6.9375
-1.0447,-1.3571
-1.6801,-2
-10.714,-10.714
-5.2796,-5.28
2.0676,2.3342
-7.4058,-7.4058
-4.999,-5
-9.1429,-9.1429
-2.294,-2.52
-2.4231,-2.625
-0.74537,-1
